id,activity,title,creator,assignee,status,type,message_count
33727,2018-06-01.05:11:49,Server.wait_closed() doesn't always wait for its transports to fihish,16198,None,1,None,1.0
33723,2018-05-31.21:45:16,test_time.test_thread_time() failed on AMD64 Debian root 3.x,2377,None,1,None,1.0
33710,2018-05-31.20:43:43,Deprecate gettext.lgettext(),15623,None,1,None,2.0
33668,2018-05-31.18:01:09,Wrong behavior of help function on module,28636,None,1,5,3.0
33711,2018-05-31.16:24:16,Could not find externals/db-* in msi.py on license generation,20235,None,1,5,2.0
30618,2018-05-31.16:16:06,readlink for pathlib paths,25785,None,1,6,1.0
12029,2018-05-31.15:13:13,Allow catching virtual subclasses in except clauses,7274,None,1,6,44.0
33479,2018-05-31.14:57:16,Document tkinter and threads,155,12260,1,5,13.0
33684,2018-05-31.14:45:43,"parse failed for mutibytes characters, encode will show in \xxx",28640,None,1,5,1.0
33714,2018-05-31.14:18:40,module can set an exception in tp_clear,15623,None,1,1,1.0
30849,2018-05-31.14:00:52,test_stress_delivery_dependent() of test_signal randomly fails on AMD64 Debian root 3.6/3.x,2377,2040,1,None,10.0
33715,2018-05-31.12:36:45,test_multiprocessing_spawn.test_wait_result() failed on x86 Windows7 3.x,2377,None,1,None,1.0
33622,2018-05-31.12:30:05,Fix and improve errors handling in the garbage collector,15623,None,1,5,8.0
33708,2018-05-31.10:48:21,Doc: Asyncio's Event documentation typo.,13573,12260,1,6,6.0
2504,2018-05-31.10:36:24,Add gettext.pgettext() and variants support,6350,None,1,6,30.0
33698,2018-05-31.09:02:46,`._pth` does not allow to populate `sys.path` with empty entry,28648,12260,1,5,4.0
29272,2018-05-31.08:32:48,"test_logging hangs if /etc/hosts only aliases ""localhost"" to ::1",25341,None,1,5,2.0
33700,2018-05-31.06:59:50,[doc] Old version picker don't understand language tags in URL,23063,23063,1,None,4.0
33705,2018-05-31.04:54:23,Unicode is normalised after keywords are checked for,9511,None,1,5,2.0
31014,2018-05-31.04:30:13,webbrowser._synthesize uses outdated calling signature for webbrowser.register,26557,15623,1,5,9.0
33702,2018-05-30.23:52:49,Add some missings links in production lists and a little polish,27773,12260,1,6,1.0
33500,2018-05-30.23:50:11,Python TKinter for Mac on latest 2.7.15 still extremely slow vs Windows,28420,None,1,7,6.0
26826,2018-05-30.22:32:54,Expose new copy_file_range() syscall in os module.,4190,None,1,6,43.0
33590,2018-05-30.21:54:49,sched.enter priority has no impact on execution,28586,None,1,None,7.0
33699,2018-05-30.19:40:33,Don't describe try's else clause in a footnote,27773,12260,1,6,1.0
33689,2018-05-30.17:08:38,Blank lines in .pth file cause a duplicate sys.path entry,20985,None,1,5,2.0
33697,2018-05-30.14:31:16,"test_zipfile.test_write_filtered_python_package() failed on AppVeyor, Python 3.6",2377,None,1,None,1.0
33695,2018-05-30.12:41:32,"Have shutil.copytree(), copy() and copystat() use cached scandir() stat()s",3080,None,1,7,1.0
22021,2018-05-30.12:35:15,shutil.make_archive()  root_dir do not work,19925,12260,1,5,18.0
23859,2018-05-30.10:06:20,asyncio: document behaviour of wait() cancellation,2377,None,1,None,5.0
33530,2018-05-30.05:59:06,Implement Happy Eyeball in asyncio,25985,None,1,6,1.0
22087,2018-05-30.00:56:36,asyncio: support multiprocessing (support fork),19914,None,1,5,23.0
33688,2018-05-29.22:56:08,asyncio child watchers aren't fork friendly,16198,None,1,None,1.0
33607,2018-05-29.20:55:34,[subinterpreters] Explicitly track object ownership (and allocator).,14000,None,1,None,5.0
33686,2018-05-29.20:46:06,test_concurrent_futures: test_pending_calls_race() failed on x86 Windows7 3.6,2377,None,1,None,1.0
32181,2018-05-29.19:23:52,runaway Tasks with Task.cancel() ignored.,27425,None,1,5,2.0
31830,2018-05-29.19:22:36,asyncio.create_subprocess_exec doesn't capture all stdout output,27220,None,1,5,None
30483,2018-05-29.15:56:39,urllib.parse.parse_qsl does not handle unicode data properly,18684,None,1,5,2.0
33678,2018-05-29.15:45:28,selector_events.BaseSelectorEventLoop.sock_connect should preserve socket type,20956,None,1,5,3.0
30945,2018-05-29.15:40:38,loop.create_server does not detect if the interface is IPv6 enabled,26589,None,1,5,12.0
3405,2018-05-29.14:18:00,Add support for the new data option supported by event generate (Tk 8.5),4698,None,1,6,8.0
33683,2018-05-29.14:08:59,asyncio: sendfile tests ignore SO_SNDBUF on Windows,2377,None,1,6,2.0
13886,2018-05-29.12:49:06,readline-related test_builtin failure,4348,4348,1,5,29.0
33680,2018-05-29.11:42:42,regrtest: re-run failed tests in a subprocess,2377,None,1,None,2.0
33666,2018-05-29.10:42:23,Document removal of os.errno,25227,12260,1,5,16.0
27500,2018-05-29.09:28:31,ProactorEventLoop cannot open connection to ::1,20956,None,1,None,4.0
17305,2018-05-29.04:43:42,IDNA2008 encoding is missing,17390,None,1,4,22.0
12154,2018-05-29.01:18:18,PyDoc Partial Functions,13161,None,1,6,9.0
30129,2018-05-29.01:06:25,functools.partialmethod should look more like what it's impersonating.,15,None,1,6,4.0
33676,2018-05-28.23:03:48,test_multiprocessing_fork: dangling threads warning,2377,None,1,None,1.0
25228,2018-05-28.22:20:23,Regression in http.cookies parsing with brackets and quotes,20350,None,1,5,30.0
32832,2018-05-28.19:11:10,doctest should support custom ps1/ps2 prompts,20123,6,1,6,8.0
31096,2018-05-28.16:38:25,asyncio.stream.FlowControlMixin._drain_helper may lead to a blocking behavior,26697,None,1,None,4.0
32533,2018-05-28.15:57:12,SSLSocket read/write thread-unsafety,27719,16632,1,5,5.0
33257,2018-05-28.15:56:23,Race conditions in Tkinter with non-threaded Tcl,20235,None,1,1,28.0
18307,2018-05-28.09:53:47,Relative path in co_filename for zipped modules,18059,None,1,5,10.0
33658,2018-05-28.08:16:03,Introduce a method to concatenate regex patterns,28627,None,1,6,2.0
33601,2018-05-27.21:06:34,[EASY DOC] Py_UTF8Mode is not documented,15623,12260,1,None,3.0
33635,2018-05-27.11:17:24,OSError when using pathlib.Path.rglob() to list device files,27963,None,1,1,2.0
21983,2018-05-26.18:39:54,segfault in ctypes.cast,19898,16632,1,1,8.0
32769,2018-05-26.17:44:11,Add 'annotations' to the glossary,25861,12260,1,6,31.0
33624,2018-05-26.13:02:01,Implement subclass hooks for asyncio abstract classes,10303,None,1,6,1.0
33647,2018-05-26.11:01:36,"Add re.replace(string, replacement_map)",28614,None,1,6,6.0
29151,2018-05-26.10:23:24,test_asyncore.TestAPI_UseIPv4Select / test_asyncore.TestAPI_UseIPv6Select fails test_handle_close_after_conn_broken,25020,None,1,None,3.0
29153,2018-05-26.10:22:55,Test test.test_asynchat.TestAsynchat / test.test_asynchat.TestAsynchat_WithPoll fail test_close_when_done,25020,None,1,None,2.0
33521,2018-05-26.00:14:20,Add 1.32x faster C implementation of asyncio.isfuture().,26171,None,1,7,12.0
30698,2018-05-25.19:39:53,asyncio sslproto do not shutdown ssl layer cleanly,23996,None,1,5,5.0
1366311,2018-05-25.18:58:39,SRE engine should release the GIL when/if possible,2868,15623,1,6,10.0
33594,2018-05-25.18:13:09,add deprecation since 3.5 for a few methods of inspect.,21776,12260,1,None,2.0
33648,2018-05-25.15:40:13,unused with_c_locale_warning option in configure should be removed,16951,None,1,None,4.0
33643,2018-05-25.07:39:19,"Mock functions with autospec STILL don't support assert_called_once, assert_called, assert_not_called",28612,None,1,5,1.0
22703,2018-05-25.00:43:14,Idle Code Context menu entrie(s),155,155,1,5,5.0
25156,2018-05-24.22:03:49,shutil.copyfile should internally use os.sendfile when possible,15792,None,1,6,20.0
31453,2018-05-24.20:36:41,Debian Sid/Buster: Cannot enable TLS 1.0/1.1 with PROTOCOL_TLS,26961,None,1,5,28.0
33637,2018-05-24.18:24:32,pip cannot build extensions for debug Python,20235,None,1,5,2.0
33396,2018-05-24.16:14:40,IDLE: Improve and document help doc viewer,155,155,1,6,2.0
32706,2018-05-24.14:23:27,test_check_hostname() of test_ftplib started to fail randomly,2377,3108,1,5,11.0
32947,2018-05-24.14:17:09,Support OpenSSL 1.1.1,3108,3108,1,6,4.0
33632,2018-05-24.11:18:39,undefined behaviour: signed integer overflow in threadmodule.c,2040,None,1,5,3.0
33605,2018-05-24.07:09:17,Detect accessing event loop from a different thread outside of _debug,3768,None,1,6,6.0
33216,2018-05-24.06:13:35,[3.5] Wrong order of stack for CALL_FUNCTION_VAR and CALL_FUNCTION_VAR_KW,28217,2731,1,None,9.0
33618,2018-05-24.06:05:52,Support TLS 1.3,3108,3108,1,6,9.0
32694,2018-05-24.06:04:36,Can no longer specify OpenSSL locations with CPPFLAGS / LDFLAGS ?,16198,5248,1,6,8.0
20104,2018-05-24.02:19:59,expose posix_spawn(p),4455,252,1,6,63.0
27535,2018-05-23.21:26:16,Ignored ResourceWarning warnings leak memory in warnings registries,24272,2377,1,3,39.0
33463,2018-05-23.21:04:05,Can namedtuple._asdict return a regular dict instead of OrderedDict?,22794,None,1,6,5.0
29427,2018-05-23.15:43:25,Option to skip padding for base64 urlsafe encoding/decoding,9658,None,1,5,3.0
33569,2018-05-23.15:09:31,dataclasses InitVar does not maintain any type info,28573,None,1,None,2.0
33617,2018-05-23.14:32:50,subprocess.Popen etc do not accept os.PathLike in passed sequence on Windows,24373,None,1,6,3.0
30437,2018-05-23.13:55:30,SSL_shutdown needs SSL_read() until SSL_ERROR_ZERO_RETURN,9811,3108,1,None,8.0
33608,2018-05-23.13:17:57,[subinterpreters] Add a cross-interpreter-safe mechanism to indicate that an object may be destroyed.,14000,None,1,None,4.0
23188,2018-05-23.13:06:40,Provide a C helper function to chain raised (but not yet caught) exceptions,1309,None,1,6,15.0
33603,2018-05-23.11:56:16,Subprocess Thread handles grow with each call and aren't released [Windows],28593,None,1,3,6.0
33330,2018-05-23.10:36:34,Better error handling in PyImport_Cleanup(),15623,None,1,5,9.0
19251,2018-05-23.08:37:30,bitwise ops for bytes of equal length,3108,None,1,6,52.0
31529,2018-05-23.04:43:16,IDLE: Add docstrings and tests for editor.py reload functions,25861,155,1,6,4.0
33604,2018-05-22.23:40:54,HMAC default to MD5 marked as to be removed in 3.6,21776,None,1,None,4.0
33570,2018-05-22.21:40:49,OpenSSL 1.1.1 / TLS 1.3 cipher suite changes,3108,3108,1,5,3.0
33592,2018-05-22.17:58:04,Document contextvars C API,12189,12260,1,6,3.0
33602,2018-05-22.14:30:19,Remove set and queue references from Data Types,27773,12260,1,6,1.0
29640,2018-05-22.14:02:36,_PyThreadState_Init and fork race leads to inconsistent key list,25654,None,1,1,17.0
23860,2018-05-22.13:47:29,Windows: Failure to check return value from lseek() in Modules/mmapmodule.c,21165,None,1,5,7.0
33316,2018-05-22.05:57:34,Windows: PyThread_release_lock always fails,20235,None,1,5,5.0
32092,2018-05-21.22:17:20,mock.patch with autospec does not consume self / cls argument,26312,None,1,5,2.0
33523,2018-05-21.22:02:49,loop.run_until_complete re-entrancy to support more complicated codebases in transition to asyncio,24052,None,1,6,3.0
33361,2018-05-21.21:33:39,readline() + seek() on codecs.EncodedFile breaks next readline(),28079,None,1,5,8.0
33533,2018-05-21.18:34:42,Provide an async-generator version of as_completed,3768,None,1,6,4.0
25457,2018-05-21.18:21:42,json dump fails for mixed-type keys when sort_keys is specified,22659,None,1,5,13.0
33591,2018-05-21.15:48:27,ctypes does not support fspath protocol,26063,None,1,None,1.0
33581,2018-05-21.14:05:19,"Document ""optional components that are commonly included in Python distributions.""",16370,12260,1,None,2.0
26103,2018-05-20.23:46:44,"Contradiction in definition of ""data descriptor"" between (dotted lookup behavior/datamodel documentation) and (inspect lib/descriptor how-to)",23232,None,1,5,11.0
32411,2018-05-20.23:22:38,Idlelib.browser: stop sorting dicts created by pyclbr,155,155,1,7,6.0
33579,2018-05-20.19:25:09,calendar.timegm not always an inverse of time.gmtime,16951,1427,1,6,8.0
32996,2018-05-20.03:39:47,Improve What's New in 3.7,15623,12260,1,6,11.0
17972,2018-05-19.22:31:14,inspect module docs omits many functions,17852,12260,1,5,9.0
18099,2018-05-19.21:41:39,wsgiref sets Content-Length: 0 on 304 Not Modified,11184,None,1,5,3.0
33568,2018-05-19.15:07:13,Inconsistent behavior of non-ascii handling in EmailPolicy.fold,27529,None,1,5,1.0
33384,2018-05-19.14:46:48,Build does not work with closed stdin,28418,None,1,6,6.0
33342,2018-05-19.13:49:36,urllib IPv6 parsing fails with special characters in passwords,28362,None,1,5,2.0
33575,2018-05-19.04:13:59,Python relies on C undefined behavior float-cast-overflow,252,None,1,5,2.0
1621,2018-05-19.01:33:22,Do not assume signed integer overflow behavior,252,None,1,4,119.0
28584,2018-05-19.00:38:23,ICC compiler check is too permissive,24873,None,1,2,4.0
33501,2018-05-19.00:36:17,split existing optimization levels into granular options,5587,None,1,6,6.0
32534,2018-05-19.00:11:04,Speed-up list.insert: use memmove(),26604,None,1,7,28.0
28556,2018-05-18.23:27:20,typing.py upgrades,5,None,1,None,37.0
22848,2018-05-18.20:48:24,Subparser help does not respect SUPPRESS argument,20409,None,1,5,14.0
33572,2018-05-18.19:44:10,"Better document mixed-type comparison of set items, dict keys",28575,12260,1,5,6.0
33566,2018-05-18.17:56:58,re.findall() dead locked whent the expected ending char not occur until end of string,28571,None,1,5,5.0
32282,2018-05-18.17:40:34,"When using a Windows XP compatible toolset, `socketmodule.c` fails to build",20888,16632,1,2,7.0
33492,2018-05-18.17:36:41,Updating the Evaluation order section to cover *expression in calls,348,12260,1,None,1.0
33471,2018-05-18.17:23:26,string format with 'n' failling with french locales,28501,None,1,5,4.0
33376,2018-05-18.12:54:06,[pysqlite] Duplicate rows can be returned after rolling back a transaction,28399,None,1,5,1.0
33524,2018-05-18.12:03:03,non-ascii characters in headers causes TypeError on email.policy.Policy.fold,28545,None,1,5,2.0
33567,2018-05-18.12:00:07,Explicitly mention bytes and other buffers in the documentation for float(),348,None,1,None,1.0
25478,2018-05-18.08:17:25,Consider adding a normalize() method to collections.Counter(),114,114,1,6,17.0
33519,2018-05-18.04:09:52,Should MutableSequence provide .copy()?,22444,None,1,None,6.0
28418,2018-05-18.01:23:00,Raise Deprecation warning for tokenize.generate_tokens,21776,12260,1,None,4.0
33459,2018-05-17.22:21:42,"Fix ""tuple display"" mention in Expressions",27773,12260,1,6,9.0
33563,2018-05-17.21:49:59,fileinput input's and Fileinput's bufsize=0 do not remit deprecationWarnings,21776,None,1,None,1.0
9969,2018-05-17.20:48:30,tokenize: add support for tokenizing 'str' objects,11255,None,1,6,11.0
33558,2018-05-17.19:17:04,Python has no icon in taskbar and in start screen,28563,None,1,5,2.0
33561,2018-05-17.18:43:21,Add .tostring() method to xml.etree.ElementTree.Element,28017,None,1,6,3.0
33403,2018-05-17.16:36:46,asyncio.tasks.wait does not allow to set custom exception when return_when=FIRST_EXCEPTION,28432,None,1,6,3.0
33557,2018-05-17.15:38:07,Windows multiprocessing doesn't propagate tabcheck to children,4692,None,1,None,1.0
33051,2018-05-17.15:28:12,IDLE: Create new tab for editor options in configdialog,25861,155,1,6,4.0
32414,2018-05-17.13:34:57,PyCapsule_Import fails when name is in the form 'package.module.capsule',10297,None,1,5,15.0
13474,2018-05-17.11:41:49,"Mention of ""-m"" Flag Missing From Doc on Execution Model",14000,1309,1,6,3.0
31973,2018-05-17.11:22:57,Incomplete DeprecationWarning for async/await keywords,19,None,1,None,2.0
33388,2018-05-17.10:44:52,Support PEP 566 metadata in dist.py,28411,None,1,6,3.0
33553,2018-05-17.07:17:49,Documentation improvement proposal for multiprocessing,28541,12260,1,None,2.0
33552,2018-05-17.07:03:06,f-strings and string annotations,15623,None,1,5,1.0
33428,2018-05-17.01:53:56,pathlib.Path.glob does not follow symlinks,28463,None,1,5,3.0
33550,2018-05-16.23:55:51,Sigpipe handling issue should be documented,28505,12260,1,5,1.0
33435,2018-05-16.20:05:07,incorrect detection of information of some distributions,28470,None,1,5,8.0
1025395,2018-05-16.19:01:00,email.Utils.parseaddr fails to parse valid addresses,1809,None,1,5,10.0
14597,2018-05-16.18:12:10,Cannot unload dll in ctypes until script exits,15841,12260,1,6,15.0
23402,2018-05-16.18:12:06,dynload_shlib does not close ldl handles when the interpreter is shut down,20789,None,1,5,2.0
33545,2018-05-16.17:32:45,Docs for uuid don't mention that uuid1 can repeat in some circumstances,28556,12260,1,6,1.0
33451,2018-05-16.17:00:04,Start pyc file lock the file,28488,None,1,5,4.0
33525,2018-05-16.15:59:05,os.spawnvpe() returns error code 127 instead of raising when env argument is invalid.,13034,None,1,5,1.0
32492,2018-05-16.15:43:16,C Fast path for namedtuple's property/itemgetter pair,114,None,1,None,7.0
33487,2018-05-16.15:23:51,"BZ2File(buffering=None) does not emit deprecation warning, deprecation version not documented.",21776,None,1,None,3.0
29412,2018-05-16.14:29:07,IndexError thrown on email.message.Message.get,25446,None,1,5,7.0
14243,2018-05-16.11:35:29,tempfile.NamedTemporaryFile not particularly useful on	Windows,12293,None,1,6,43.0
33535,2018-05-16.08:36:13,Consider quoting all values in Morsel objects,14674,None,1,6,1.0
33129,2018-05-16.08:26:24,Add kwarg-only option to dataclass,28164,2799,1,6,5.0
